expense_id,employee_id,department,job_level,category,amount,currency,expense_date,day_of_week,weekend,submission_hour,travel_distance_km,city,country,receipt_uploaded,manager_approved,claim_delay_days,is_anomaly
EXP10973,EMP141,Finance,Manager,OFFICE_SUPPLIES,240.96,MAD,2026-02-03,TUESDAY,0,19,0,Tanger,Morocco,1,1,2,0
EXP10974,EMP035,HR,Director,HOTEL,918.91,MAD,2026-03-03,TUESDAY,0,18,233,Tanger,Morocco,1,1,2,0
EXP10975,EMP105,IT,Director,TRAVEL,423.16,MAD,2026-04-13,MONDAY,0,15,195,Rabat,Morocco,1,1,2,0
EXP10976,EMP052,HR,Director,MEAL,146.99,MAD,2026-05-25,MONDAY,0,19,0,Agadir,Morocco,1,1,6,0
EXP10977,EMP052,IT,Manager,FUEL,320.59,MAD,2026-03-18,WEDNESDAY,0,19,68,Rabat,Morocco,1,1,5,0
EXP10978,EMP019,HR,Manager,HOTEL,831.54,MAD,2026-06-23,TUESDAY,0,19,118,Casablanca,Morocco,0,1,2,0
EXP10979,EMP036,HR,Director,OTHER,2941.03,MAD,2026-05-02,SATURDAY,1,23,0,Tanger,Morocco,0,0,35,1
EXP10980,EMP039,Marketing,Manager,FUEL,315.39,MAD,2026-03-11,WEDNESDAY,0,9,269,Fès,Morocco,1,1,3,0
EXP10981,EMP012,Finance,Manager,TRAVEL,365.44,MAD,2026-05-21,THURSDAY,0,16,16,Agadir,Morocco,1,1,7,0
EXP10982,EMP069,Sales,Manager,HOTEL,7374.58,MAD,2026-06-19,FRIDAY,0,23,10,Fès,Morocco,0,0,60,1
EXP10983,EMP043,Operations,Senior,MEAL,159.79,MAD,2026-04-03,FRIDAY,0,17,0,Rabat,Morocco,1,1,5,0
EXP10984,EMP115,Finance,Senior,HOTEL,891.87,MAD,2026-05-01,FRIDAY,0,9,47,Casablanca,Morocco,1,1,6,0
EXP10985,EMP050,Marketing,Junior,FUEL,305.89,MAD,2026-01-13,TUESDAY,0,15,152,Casablanca,Morocco,1,1,3,0
EXP10986,EMP098,HR,Junior,MEAL,157.19,MAD,2026-04-12,SUNDAY,1,9,0,Rabat,Morocco,1,1,7,0
EXP10987,EMP082,Marketing,Director,HOTEL,888.11,MAD,2026-06-27,SATURDAY,1,8,290,Agadir,Morocco,1,1,2,0
EXP10988,EMP004,Sales,Junior,MEAL,180.93,MAD,2026-01-19,MONDAY,0,10,0,Marrakech,Morocco,1,1,4,0
EXP10989,EMP076,IT,Senior,TRAVEL,383.06,MAD,2026-01-26,MONDAY,0,13,68,Rabat,Morocco,1,1,7,0
EXP10990,EMP112,IT,Junior,MEAL,199.12,MAD,2026-05-29,FRIDAY,0,9,0,Agadir,Morocco,1,1,6,0
EXP10991,EMP034,Finance,Senior,MEAL,195.04,MAD,2026-04-25,SATURDAY,1,16,0,Marrakech,Morocco,1,1,5,0
EXP10992,EMP047,Finance,Junior,MEAL,132.86,MAD,2026-02-15,SUNDAY,1,11,0,Rabat,Morocco,1,1,1,0
EXP10993,EMP029,IT,Junior,MEAL,98.68,MAD,2026-03-20,FRIDAY,0,12,0,Fès,Morocco,1,1,6,0
EXP10994,EMP094,Sales,Director,MEAL,167.86,MAD,2026-01-12,MONDAY,0,17,0,Casablanca,Morocco,1,1,7,0
EXP10995,EMP031,Finance,Senior,FUEL,295.8,MAD,2026-06-18,THURSDAY,0,19,289,Fès,Morocco,1,1,6,0
EXP10996,EMP064,Finance,Manager,TRAVEL,405.62,MAD,2026-05-20,WEDNESDAY,0,16,109,Tanger,Morocco,1,1,5,0
EXP10997,EMP126,IT,Director,TRAVEL,417.42,MAD,2026-02-13,FRIDAY,0,8,236,Marrakech,Morocco,1,1,5,0
EXP10998,EMP127,HR,Director,TRAVEL,342.5,MAD,2026-04-12,SUNDAY,1,10,263,Tanger,Morocco,1,1,4,0
EXP10999,EMP050,HR,Manager,TRAVEL,380.78,MAD,2026-04-27,MONDAY,0,14,120,Tanger,Morocco,1,1,2,0
EXP11000,EMP026,IT,Manager,HOTEL,913.71,MAD,2026-03-13,FRIDAY,0,8,33,Tanger,Morocco,1,1,5,0
EXP11001,EMP095,HR,Senior,TRAVEL,406.82,MAD,2026-06-12,FRIDAY,0,16,264,Marrakech,Morocco,1,1,7,0
EXP11002,EMP102,Finance,Director,FUEL,320.15,MAD,2026-03-02,MONDAY,0,13,292,Agadir,Morocco,1,1,4,0
EXP11003,EMP085,Operations,Manager,TRAVEL,403.41,MAD,2026-05-14,THURSDAY,0,17,208,Fès,Morocco,1,1,4,0
EXP11004,EMP102,Sales,Senior,CLIENT_MEETING,268.93,MAD,2026-04-11,SATURDAY,1,18,0,Tanger,Morocco,1,1,5,0
EXP11005,EMP008,Marketing,Junior,FUEL,344.09,MAD,2026-04-10,FRIDAY,0,9,266,Casablanca,Morocco,1,0,4,0
EXP11006,EMP150,Finance,Director,MEAL,74.49,MAD,2026-02-23,MONDAY,0,12,0,Marrakech,Morocco,1,1,2,0
EXP11007,EMP039,IT,Director,TRAVEL,428.1,MAD,2026-02-09,MONDAY,0,9,257,Marrakech,Morocco,1,1,5,0
EXP11008,EMP138,Finance,Director,HOTEL,846.34,MAD,2026-01-13,TUESDAY,0,8,26,Agadir,Morocco,1,0,5,0
EXP11009,EMP136,Operations,Junior,OTHER,285.22,MAD,2026-05-18,MONDAY,0,8,0,Fès,Morocco,1,1,4,0
EXP11010,EMP068,Marketing,Manager,HOTEL,834.36,MAD,2026-01-06,TUESDAY,0,9,0,Tanger,Morocco,1,1,1,0
EXP11011,EMP075,Finance,Junior,FUEL,282.87,MAD,2026-05-08,FRIDAY,0,19,97,Agadir,Morocco,1,1,4,0
EXP11012,EMP010,Sales,Junior,MEAL,102.74,MAD,2026-02-06,FRIDAY,0,19,0,Rabat,Morocco,1,1,3,0
EXP11013,EMP042,Operations,Junior,TRAVEL,397.36,MAD,2026-02-27,FRIDAY,0,18,31,Marrakech,Morocco,1,1,5,0
EXP11014,EMP004,Marketing,Director,FUEL,250.51,MAD,2026-04-29,WEDNESDAY,0,11,109,Rabat,Morocco,1,0,1,0
EXP11015,EMP083,Marketing,Director,MEAL,143.94,MAD,2026-05-30,SATURDAY,1,18,0,Fès,Morocco,1,1,1,0
EXP11016,EMP052,Operations,Director,TRAVEL,405.57,MAD,2026-05-31,SUNDAY,1,9,164,Marrakech,Morocco,1,1,7,0
EXP11017,EMP042,Marketing,Junior,HOTEL,821.59,MAD,2026-01-09,FRIDAY,0,12,272,Tanger,Morocco,1,1,1,0
EXP11018,EMP057,HR,Junior,MEAL,88.67,MAD,2026-06-28,SUNDAY,1,16,0,Fès,Morocco,1,1,1,0
EXP11019,EMP150,HR,Senior,TRAVEL,330.34,MAD,2026-02-19,THURSDAY,0,14,177,Fès,Morocco,1,1,7,0
EXP11020,EMP003,IT,Director,HOTEL,810.93,MAD,2026-02-12,THURSDAY,0,17,267,Agadir,Morocco,1,1,3,0
EXP11021,EMP083,Marketing,Junior,FUEL,228.01,MAD,2026-06-22,MONDAY,0,11,103,Tanger,Morocco,1,1,1,0
EXP11022,EMP123,IT,Director,MEAL,154.49,MAD,2026-04-19,SUNDAY,1,18,0,Rabat,Morocco,1,1,6,0
EXP11023,EMP123,Marketing,Junior,TRAVEL,495.67,MAD,2026-03-22,SUNDAY,1,14,78,Tanger,Morocco,1,1,3,0
EXP11024,EMP071,IT,Senior,FUEL,252.12,MAD,2026-03-14,SATURDAY,1,13,262,Fès,Morocco,0,1,2,0
EXP11025,EMP108,Finance,Junior,FUEL,408.27,MAD,2026-01-09,FRIDAY,0,9,89,Agadir,Morocco,1,1,2,0
EXP11026,EMP025,Operations,Senior,OFFICE_SUPPLIES,252.99,MAD,2026-01-30,FRIDAY,0,13,0,Tanger,Morocco,1,1,2,0
EXP11027,EMP053,HR,Director,TRAINING,260.94,MAD,2026-06-28,SUNDAY,1,10,0,Fès,Morocco,1,1,3,0
EXP11028,EMP089,Operations,Director,MEAL,90.72,MAD,2026-03-06,FRIDAY,0,19,0,Casablanca,Morocco,0,0,7,0
EXP11029,EMP031,HR,Junior,MEAL,156.28,MAD,2026-05-10,SUNDAY,1,12,0,Fès,Morocco,1,1,7,0
EXP11030,EMP125,HR,Junior,HOTEL,828.46,MAD,2026-05-16,SATURDAY,1,18,73,Casablanca,Morocco,1,1,7,0
EXP11031,EMP028,IT,Senior,FUEL,360.61,MAD,2026-04-16,THURSDAY,0,10,85,Casablanca,Morocco,1,1,2,0
EXP11032,EMP111,Marketing,Junior,TRAVEL,330.37,MAD,2026-03-19,THURSDAY,0,11,64,Casablanca,Morocco,1,1,3,0
EXP11033,EMP046,HR,Junior,TRAVEL,379.11,MAD,2026-01-27,TUESDAY,0,14,136,Tanger,Morocco,1,1,1,0
EXP11034,EMP048,Sales,Director,TRAVEL,366.87,MAD,2026-05-13,WEDNESDAY,0,18,142,Agadir,Morocco,1,1,1,0
EXP11035,EMP094,Operations,Senior,MEAL,162.61,MAD,2026-01-27,TUESDAY,0,9,0,Agadir,Morocco,1,1,2,0
EXP11036,EMP071,IT,Junior,FUEL,210.89,MAD,2026-02-13,FRIDAY,0,8,297,Tanger,Morocco,1,1,7,0
EXP11037,EMP141,Operations,Manager,MEAL,209.11,MAD,2026-06-20,SATURDAY,1,9,0,Marrakech,Morocco,1,1,4,0
EXP11038,EMP077,HR,Manager,TRAVEL,411.0,MAD,2026-05-03,SUNDAY,1,8,89,Tanger,Morocco,0,1,7,0
EXP11039,EMP062,Operations,Senior,FUEL,308.18,MAD,2026-04-19,SUNDAY,1,11,290,Casablanca,Morocco,1,1,3,0
EXP11040,EMP043,Finance,Manager,MEAL,103.8,MAD,2026-05-23,SATURDAY,1,10,0,Rabat,Morocco,0,1,3,0
EXP11041,EMP043,Operations,Director,TRAVEL,430.4,MAD,2026-01-10,SATURDAY,1,14,50,Casablanca,Morocco,1,1,1,0
EXP11042,EMP042,IT,Manager,MEAL,175.95,MAD,2026-05-25,MONDAY,0,15,0,Marrakech,Morocco,1,1,1,0
EXP11043,EMP112,Operations,Director,HOTEL,898.16,MAD,2026-01-24,SATURDAY,1,13,290,Marrakech,Morocco,1,1,5,0
EXP11044,EMP087,IT,Senior,FUEL,287.04,MAD,2026-01-27,TUESDAY,0,11,94,Marrakech,Morocco,1,1,3,0
EXP11045,EMP145,IT,Manager,HOTEL,788.36,MAD,2026-01-01,THURSDAY,0,16,118,Agadir,Morocco,1,1,2,0
EXP11046,EMP048,Finance,Manager,HOTEL,823.12,MAD,2026-01-12,MONDAY,0,17,174,Rabat,Morocco,1,1,7,0
EXP11047,EMP007,Sales,Senior,FUEL,336.85,MAD,2026-05-24,SUNDAY,1,13,110,Fès,Morocco,1,1,3,0
EXP11048,EMP115,HR,Director,TRAVEL,379.41,MAD,2026-03-28,SATURDAY,1,13,245,Tanger,Morocco,1,1,6,0
EXP11049,EMP067,Sales,Senior,CLIENT_MEETING,329.15,MAD,2026-02-05,THURSDAY,0,16,0,Marrakech,Morocco,1,1,5,0
EXP11050,EMP068,Sales,Senior,MEAL,181.44,MAD,2026-06-14,SUNDAY,1,14,0,Rabat,Morocco,1,1,2,0
EXP11051,EMP076,Operations,Manager,MEAL,221.9,MAD,2026-04-15,WEDNESDAY,0,16,0,Tanger,Morocco,1,1,3,0
EXP11052,EMP084,HR,Senior,MEAL,131.45,MAD,2026-06-21,SUNDAY,1,15,0,Agadir,Morocco,1,1,1,0
EXP11053,EMP109,Operations,Manager,MEAL,166.2,MAD,2026-05-20,WEDNESDAY,0,8,0,Rabat,Morocco,1,1,5,0
EXP11054,EMP122,Operations,Director,OTHER,211.23,MAD,2026-04-23,THURSDAY,0,18,0,Fès,Morocco,0,1,4,0
EXP11055,EMP134,Operations,Manager,HOTEL,883.76,MAD,2026-03-15,SUNDAY,1,17,201,Agadir,Morocco,1,1,3,0
EXP11056,EMP065,IT,Senior,HOTEL,869.28,MAD,2026-06-22,MONDAY,0,12,253,Tanger,Morocco,1,1,1,0
EXP11057,EMP096,Marketing,Manager,OFFICE_SUPPLIES,278.96,MAD,2026-02-23,MONDAY,0,14,0,Marrakech,Morocco,1,0,6,0
EXP11058,EMP149,HR,Manager,MEAL,134.8,MAD,2026-02-16,MONDAY,0,13,0,Casablanca,Morocco,1,1,2,0
EXP11059,EMP144,Sales,Manager,MEAL,154.63,MAD,2026-06-05,FRIDAY,0,19,0,Rabat,Morocco,1,1,5,0
EXP11060,EMP094,Marketing,Director,FUEL,302.52,MAD,2026-02-13,FRIDAY,0,12,35,Fès,Morocco,0,1,2,0
EXP11061,EMP113,HR,Junior,OFFICE_SUPPLIES,234.99,MAD,2026-01-16,FRIDAY,0,8,0,Tanger,Morocco,1,1,7,0
EXP11062,EMP008,Marketing,Director,TRAVEL,407.02,MAD,2026-05-03,SUNDAY,1,9,128,Casablanca,Morocco,1,1,5,0
EXP11063,EMP133,Finance,Junior,HOTEL,863.88,MAD,2026-01-13,TUESDAY,0,9,182,Marrakech,Morocco,1,1,6,0
EXP11064,EMP005,Sales,Manager,MEAL,171.22,MAD,2026-05-28,THURSDAY,0,19,0,Rabat,Morocco,1,1,6,0
EXP11065,EMP133,HR,Director,TRAVEL,384.07,MAD,2026-06-29,MONDAY,0,11,202,Tanger,Morocco,1,1,1,0
EXP11066,EMP044,IT,Senior,HOTEL,881.37,MAD,2026-01-03,SATURDAY,1,14,122,Marrakech,Morocco,1,1,6,0
EXP11067,EMP007,Finance,Senior,HOTEL,878.51,MAD,2026-02-22,SUNDAY,1,16,142,Agadir,Morocco,1,1,1,0
EXP11068,EMP072,Marketing,Director,CLIENT_MEETING,272.03,MAD,2026-01-25,SUNDAY,1,13,0,Rabat,Morocco,1,1,6,0
EXP11069,EMP045,IT,Junior,FUEL,334.73,MAD,2026-01-11,SUNDAY,1,18,86,Casablanca,Morocco,1,0,6,0
EXP11070,EMP044,Finance,Senior,MEAL,142.67,MAD,2026-03-29,SUNDAY,1,16,0,Tanger,Morocco,0,1,5,0
EXP11071,EMP038,Marketing,Manager,MEAL,106.25,MAD,2026-03-22,SUNDAY,1,14,0,Casablanca,Morocco,1,0,3,0
EXP11072,EMP121,IT,Director,CLIENT_MEETING,278.69,MAD,2026-05-19,TUESDAY,0,19,0,Tanger,Morocco,1,1,4,0
EXP11073,EMP028,HR,Junior,OFFICE_SUPPLIES,227.43,MAD,2026-03-11,WEDNESDAY,0,15,0,Agadir,Morocco,1,1,2,0
EXP11074,EMP139,Sales,Junior,CLIENT_MEETING,190.09,MAD,2026-06-17,WEDNESDAY,0,12,0,Rabat,Morocco,1,1,5,0
EXP11075,EMP119,HR,Director,FUEL,278.44,MAD,2026-01-27,TUESDAY,0,8,54,Casablanca,Morocco,1,1,2,0
EXP11076,EMP101,Finance,Junior,MEAL,156.13,MAD,2026-03-16,MONDAY,0,8,0,Tanger,Morocco,1,1,3,0
EXP11077,EMP123,Marketing,Director,FUEL,355.3,MAD,2026-01-22,THURSDAY,0,13,129,Tanger,Morocco,1,1,3,0
EXP11078,EMP105,Sales,Manager,MEAL,263.58,MAD,2026-03-23,MONDAY,0,15,0,Casablanca,Morocco,1,1,4,0
EXP11079,EMP022,Marketing,Manager,CLIENT_MEETING,264.24,MAD,2026-05-09,SATURDAY,1,12,0,Rabat,Morocco,1,1,6,0
EXP11080,EMP023,IT,Manager,MEAL,184.47,MAD,2026-06-17,WEDNESDAY,0,10,0,Casablanca,Morocco,1,1,2,0
EXP11081,EMP023,Operations,Director,HOTEL,7991.97,MAD,2026-06-03,WEDNESDAY,0,23,3,Tanger,Morocco,0,0,42,1
EXP11082,EMP117,Operations,Senior,MEAL,177.74,MAD,2026-03-02,MONDAY,0,8,0,Casablanca,Morocco,1,1,2,0
EXP11083,EMP007,IT,Junior,MEAL,166.27,MAD,2026-01-12,MONDAY,0,11,0,Tanger,Morocco,1,1,5,0
EXP11084,EMP100,Operations,Manager,MEAL,176.47,MAD,2026-01-20,TUESDAY,0,16,0,Agadir,Morocco,1,1,1,0
EXP11085,EMP095,Finance,Senior,HOTEL,801.9,MAD,2026-02-13,FRIDAY,0,8,231,Casablanca,Morocco,1,1,6,0
EXP11086,EMP025,Sales,Junior,HOTEL,842.61,MAD,2026-06-16,TUESDAY,0,10,299,Agadir,Morocco,1,1,3,0
EXP11087,EMP080,Finance,Junior,MEAL,147.01,MAD,2026-05-29,FRIDAY,0,12,0,Fès,Morocco,1,1,7,0
EXP11088,EMP092,Finance,Junior,HOTEL,813.42,MAD,2026-06-30,TUESDAY,0,15,123,Casablanca,Morocco,1,1,1,0
EXP11089,EMP104,HR,Manager,MEAL,90.26,MAD,2026-05-31,SUNDAY,1,17,0,Marrakech,Morocco,1,1,4,0
EXP11090,EMP041,IT,Director,MEAL,125.86,MAD,2026-02-11,WEDNESDAY,0,9,0,Agadir,Morocco,1,0,3,0
EXP11091,EMP050,Marketing,Director,MEAL,139.46,MAD,2026-01-04,SUNDAY,1,19,0,Rabat,Morocco,1,1,1,0
EXP11092,EMP020,Operations,Junior,OFFICE_SUPPLIES,238.01,MAD,2026-06-17,WEDNESDAY,0,12,0,Casablanca,Morocco,1,1,7,0
EXP11093,EMP035,Operations,Junior,TRAVEL,437.94,MAD,2026-02-28,SATURDAY,1,12,224,Rabat,Morocco,1,0,4,0
EXP11094,EMP056,Finance,Senior,TRAVEL,374.27,MAD,2026-05-13,WEDNESDAY,0,16,49,Agadir,Morocco,1,1,6,0
EXP11095,EMP039,Operations,Junior,MEAL,199.09,MAD,2026-05-20,WEDNESDAY,0,9,0,Casablanca,Morocco,1,1,2,0
EXP11096,EMP055,IT,Director,MEAL,64.91,MAD,2026-01-23,FRIDAY,0,19,0,Agadir,Morocco,1,1,7,0
EXP11097,EMP021,HR,Manager,HOTEL,897.93,MAD,2026-03-11,WEDNESDAY,0,16,88,Tanger,Morocco,1,1,6,0
EXP11098,EMP041,HR,Manager,HOTEL,889.25,MAD,2026-04-12,SUNDAY,1,10,230,Tanger,Morocco,1,1,7,0
EXP11099,EMP017,Sales,Manager,TRAVEL,306.65,MAD,2026-03-04,WEDNESDAY,0,11,26,Tanger,Morocco,1,1,2,0
EXP11100,EMP092,Finance,Junior,FUEL,324.49,MAD,2026-04-10,FRIDAY,0,14,48,Marrakech,Morocco,1,1,5,0
EXP11101,EMP081,Sales,Senior,HOTEL,859.09,MAD,2026-06-23,TUESDAY,0,14,212,Fès,Morocco,1,1,1,0
EXP11102,EMP137,Marketing,Senior,FUEL,273.42,MAD,2026-01-03,SATURDAY,1,11,112,Agadir,Morocco,1,0,5,0
EXP11103,EMP033,Marketing,Junior,TRAVEL,467.88,MAD,2026-01-30,FRIDAY,0,13,248,Fès,Morocco,1,1,3,0
EXP11104,EMP047,Marketing,Senior,OFFICE_SUPPLIES,232.06,MAD,2026-02-01,SUNDAY,1,16,0,Casablanca,Morocco,1,1,6,0
EXP11105,EMP021,Finance,Manager,HOTEL,880.76,MAD,2026-05-06,WEDNESDAY,0,10,91,Agadir,Morocco,1,1,6,0
EXP11106,EMP058,Operations,Director,MEAL,142.53,MAD,2026-05-05,TUESDAY,0,16,0,Rabat,Morocco,1,1,2,0
EXP11107,EMP060,Marketing,Director,MEAL,188.13,MAD,2026-02-16,MONDAY,0,8,0,Marrakech,Morocco,1,1,3,0
EXP11108,EMP106,HR,Director,CLIENT_MEETING,235.32,MAD,2026-03-14,SATURDAY,1,8,0,Casablanca,Morocco,1,1,5,0
EXP11109,EMP020,Sales,Manager,MEAL,133.74,MAD,2026-01-19,MONDAY,0,14,0,Tanger,Morocco,1,1,6,0
EXP11110,EMP087,HR,Senior,OTHER,274.48,MAD,2026-03-12,THURSDAY,0,9,0,Agadir,Morocco,1,1,5,0
EXP11111,EMP004,Operations,Manager,HOTEL,837.04,MAD,2026-01-26,MONDAY,0,18,250,Tanger,Morocco,1,1,6,0
EXP11112,EMP055,Marketing,Manager,FUEL,285.38,MAD,2026-03-08,SUNDAY,1,16,272,Rabat,Morocco,0,1,5,0
EXP11113,EMP060,HR,Manager,MEAL,153.4,MAD,2026-03-03,TUESDAY,0,16,0,Rabat,Morocco,1,1,1,0
EXP11114,EMP060,HR,Manager,FUEL,311.73,MAD,2026-03-29,SUNDAY,1,18,108,Tanger,Morocco,1,1,3,0
EXP11115,EMP031,Operations,Senior,MEAL,162.48,MAD,2026-05-03,SUNDAY,1,13,0,Rabat,Morocco,1,1,2,0
EXP11116,EMP002,Sales,Junior,TRAINING,279.21,MAD,2026-05-22,FRIDAY,0,18,0,Marrakech,Morocco,1,1,4,0
EXP11117,EMP025,Operations,Director,OTHER,263.81,MAD,2026-03-28,SATURDAY,1,18,0,Marrakech,Morocco,1,1,1,0
EXP11118,EMP064,Operations,Senior,HOTEL,861.44,MAD,2026-04-22,WEDNESDAY,0,11,63,Fès,Morocco,1,1,5,0
EXP11119,EMP038,Marketing,Manager,TRAVEL,347.18,MAD,2026-01-01,THURSDAY,0,19,25,Casablanca,Morocco,1,1,5,0
EXP11120,EMP046,Operations,Junior,MEAL,191.48,MAD,2026-06-13,SATURDAY,1,12,0,Agadir,Morocco,1,1,5,0
EXP11121,EMP096,Sales,Junior,TRAVEL,396.55,MAD,2026-01-11,SUNDAY,1,8,14,Casablanca,Morocco,1,1,2,0
EXP11122,EMP044,Finance,Junior,OTHER,189.99,MAD,2026-05-31,SUNDAY,1,19,0,Casablanca,Morocco,0,1,6,0
EXP11123,EMP050,Sales,Manager,OFFICE_SUPPLIES,294.32,MAD,2026-06-17,WEDNESDAY,0,9,0,Fès,Morocco,1,1,1,0
EXP11124,EMP087,Marketing,Manager,CLIENT_MEETING,229.37,MAD,2026-04-03,FRIDAY,0,11,0,Marrakech,Morocco,1,1,4,0
EXP11125,EMP009,HR,Junior,CLIENT_MEETING,208.35,MAD,2026-01-07,WEDNESDAY,0,10,0,Casablanca,Morocco,1,1,4,0
EXP11126,EMP110,IT,Junior,MEAL,176.43,MAD,2026-03-04,WEDNESDAY,0,15,0,Marrakech,Morocco,1,1,5,0
EXP11127,EMP109,HR,Director,MEAL,148.31,MAD,2026-03-25,WEDNESDAY,0,9,0,Agadir,Morocco,1,1,6,0
EXP11128,EMP030,IT,Senior,TRAINING,270.81,MAD,2026-03-19,THURSDAY,0,18,0,Marrakech,Morocco,1,1,4,0
EXP11129,EMP028,HR,Junior,TRAVEL,383.94,MAD,2026-03-13,FRIDAY,0,12,190,Fès,Morocco,1,1,7,0
EXP11130,EMP036,Marketing,Junior,HOTEL,786.96,MAD,2026-02-23,MONDAY,0,12,48,Rabat,Morocco,1,1,1,0
EXP11131,EMP027,IT,Junior,MEAL,123.69,MAD,2026-03-10,TUESDAY,0,15,0,Casablanca,Morocco,1,1,4,0
EXP11132,EMP027,Marketing,Junior,OFFICE_SUPPLIES,301.34,MAD,2026-05-24,SUNDAY,1,13,0,Marrakech,Morocco,1,1,7,0
EXP11133,EMP031,Finance,Director,MEAL,103.17,MAD,2026-05-29,FRIDAY,0,17,0,Agadir,Morocco,1,1,4,0
EXP11134,EMP052,Operations,Manager,FUEL,340.73,MAD,2026-02-25,WEDNESDAY,0,9,244,Fès,Morocco,1,1,1,0
EXP11135,EMP111,Marketing,Director,TRAVEL,420.23,MAD,2026-04-17,FRIDAY,0,19,4,Tanger,Morocco,1,1,5,0
EXP11136,EMP108,Sales,Senior,MEAL,157.7,MAD,2026-06-19,FRIDAY,0,13,0,Rabat,Morocco,1,1,3,0
EXP11137,EMP044,HR,Junior,MEAL,176.58,MAD,2026-06-22,MONDAY,0,19,0,Agadir,Morocco,1,1,7,0
EXP11138,EMP072,IT,Senior,MEAL,199.07,MAD,2026-03-05,THURSDAY,0,11,0,Agadir,Morocco,1,1,7,0
EXP11139,EMP109,HR,Director,TRAVEL,448.0,MAD,2026-02-06,FRIDAY,0,11,186,Marrakech,Morocco,1,1,2,0
EXP11140,EMP116,IT,Director,TRAVEL,389.15,MAD,2026-02-01,SUNDAY,1,14,78,Agadir,Morocco,1,1,2,0
EXP11141,EMP003,Marketing,Director,HOTEL,834.77,MAD,2026-06-23,TUESDAY,0,18,198,Rabat,Morocco,1,1,7,0
EXP11142,EMP098,Sales,Director,FUEL,329.78,MAD,2026-02-16,MONDAY,0,12,68,Tanger,Morocco,1,1,1,0
EXP11143,EMP047,Operations,Manager,TRAINING,227.6,MAD,2026-06-03,WEDNESDAY,0,10,0,Casablanca,Morocco,1,1,7,0
EXP11144,EMP114,Operations,Manager,OTHER,203.59,MAD,2026-04-17,FRIDAY,0,16,0,Rabat,Morocco,1,1,1,0
EXP11145,EMP012,Finance,Manager,OTHER,3521.03,MAD,2026-05-05,TUESDAY,0,3,0,Casablanca,Morocco,0,0,29,1
EXP11146,EMP142,IT,Director,MEAL,144.78,MAD,2026-05-01,FRIDAY,0,19,0,Marrakech,Morocco,1,1,7,0
EXP11147,EMP007,HR,Manager,TRAVEL,390.13,MAD,2026-01-22,THURSDAY,0,14,145,Agadir,Morocco,1,1,2,0
EXP11148,EMP015,Operations,Senior,TRAVEL,432.71,MAD,2026-01-30,FRIDAY,0,17,146,Casablanca,Morocco,1,1,4,0
EXP11149,EMP091,Marketing,Junior,TRAVEL,409.73,MAD,2026-02-15,SUNDAY,1,17,300,Casablanca,Morocco,1,1,5,0
EXP11150,EMP053,Marketing,Manager,OFFICE_SUPPLIES,221.49,MAD,2026-04-18,SATURDAY,1,15,0,Tanger,Morocco,1,1,4,0
EXP11151,EMP127,Marketing,Manager,TRAVEL,400.26,MAD,2026-02-07,SATURDAY,1,11,277,Casablanca,Morocco,1,1,4,0
EXP11152,EMP124,Sales,Director,TRAINING,282.07,MAD,2026-04-12,SUNDAY,1,19,0,Marrakech,Morocco,1,1,5,0
EXP11153,EMP144,Finance,Senior,TRAVEL,359.75,MAD,2026-04-08,WEDNESDAY,0,9,112,Marrakech,Morocco,1,1,2,0
EXP11154,EMP134,Sales,Junior,MEAL,199.06,MAD,2026-05-19,TUESDAY,0,15,0,Casablanca,Morocco,1,1,5,0
EXP11155,EMP003,Operations,Junior,TRAVEL,408.31,MAD,2026-02-08,SUNDAY,1,9,252,Rabat,Morocco,1,1,5,0
EXP11156,EMP142,HR,Junior,HOTEL,855.2,MAD,2026-06-19,FRIDAY,0,8,75,Marrakech,Morocco,1,1,3,0
EXP11157,EMP039,Operations,Director,MEAL,157.18,MAD,2026-05-31,SUNDAY,1,9,0,Marrakech,Morocco,1,1,5,0
EXP11158,EMP097,IT,Senior,FUEL,367.38,MAD,2026-03-12,THURSDAY,0,16,76,Marrakech,Morocco,1,1,5,0
EXP11159,EMP050,Sales,Manager,TRAVEL,400.52,MAD,2026-02-16,MONDAY,0,14,43,Casablanca,Morocco,1,1,5,0
EXP11160,EMP135,Operations,Junior,MEAL,137.47,MAD,2026-04-16,THURSDAY,0,16,0,Agadir,Morocco,1,1,7,0
EXP11161,EMP077,IT,Manager,HOTEL,961.33,MAD,2026-06-03,WEDNESDAY,0,13,39,Casablanca,Morocco,1,1,7,0
EXP11162,EMP044,Marketing,Director,TRAINING,245.52,MAD,2026-06-06,SATURDAY,1,10,0,Tanger,Morocco,1,1,4,0
EXP11163,EMP127,IT,Senior,TRAVEL,438.04,MAD,2026-03-15,SUNDAY,1,13,117,Casablanca,Morocco,1,0,3,0
EXP11164,EMP067,Sales,Senior,HOTEL,875.72,MAD,2026-03-14,SATURDAY,1,19,54,Marrakech,Morocco,1,1,3,0
EXP11165,EMP141,HR,Manager,HOTEL,851.12,MAD,2026-03-18,WEDNESDAY,0,10,154,Casablanca,Morocco,1,1,7,0
EXP11166,EMP084,Finance,Junior,MEAL,239.85,MAD,2026-05-05,TUESDAY,0,11,0,Casablanca,Morocco,1,1,2,0
